reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,day_diff,helpful_yes,total_vote,processed_text
A1OM05JSG2J1KB,B007WTAJTO,adavey,"[0, 0]",A lot of people want big memory which is fine. But you need to look at speed class. This one is class 10. Which is great when your taking pictures or video. It will not freeze because it can move the MB/s fast enough. Lesser speed cards will freeze or will say waiting for camera and you will miss the moment. Its also a Sandisk which is a name you can trust when it come to memory cards.,5,Great memory card!,1356048000,21-12-2012,717,0,0,lot people want big memory fine need look speed class one class great take picture video freeze move mb fast enough less speed card freeze say wait camera miss moment also sandisk name trust come memory card
A124DIYEKRO9EO,B007WTAJTO,Adeel Azhari,"[0, 0]","fast transfer rates, I downloaded about 2GB of videos form the card to my laptop through a card reader, all in about a minute",5,fast transfer rates,1373155200,07-07-2013,519,0,0,fast transfer rat download video form card laptop card reader minute
A6DF9OQYVGS8X,B007WTAJTO,adg44,"[0, 0]","There is something to be said about SanDisk. You plug it in and it just works. I've never had one be DOA or any memory issues throughout the years, both for my camera and storage products. I installed this in my Galaxy SIII and it recognized it right away and I was able to dump my music onto it. Speed seems great as well, no complaints.",5,"It works, like all SanDisk memory products",1353888000,26-11-2012,742,0,0,something say sandisk plug work never one doa memory issue throughout year camera storage product instal galaxy siii recognize right away able dump music onto speed seem great well complaint
AR4KV2Q28151J,B007WTAJTO,A discerning buyer,"[0, 1]","How do I praise extra memory? It fills my MP3 player with every song my heart desires, the sound quality is perfect. The ease of use is superb. It's great.",5,"Good price, great product",1376956800,20-08-2013,475,0,1,praise extra memory fill player every song heart desire sound quality perfect ease use superb great
A3C1GQH1ISWBE7,B007WTAJTO,Adrian,"[0, 0]","All though it states 16gig it only has 14.8gig available but I know that happens and expected it, keep this in mind if your wanting more storage you might want to order the 32gig card.  It was exactly what i expected and needed so no complaints.",5,Just as described,1354752000,12-06-2012,909,0,0,though state gig gig available know happen expect keep mind want storage might want order gig card exactly expect need complaint
A2DWYIWF77NVSO,B007WTAJTO,Adrian,"[0, 0]","does the job as advertised.if you need extra memory on your phone/tablet or whatever device, this is bext buy(price/quality)",5,does the job.,1391990400,02-10-2014,67,0,0,job advertisedif need extra memory phonetablet whatever device bext buypricequality
A3I2T1ILN5WKSD,B007WTAJTO,"Adrianne Ayres ""Sabrina""","[0, 0]",Needed for my cell phone - works perfectly.  SanDisk has never been a disappointment in the 30 plus years I've been in IT/computer work.,5,SanDisk,1387152000,16-12-2013,357,0,0,need cell phone work perfectly sandisk never disappointment plus year itcomputer work
A3RTEJFZK8KL5R,B007WTAJTO,A E D III,"[0, 0]","Priced right, this memory card also reads and writes fast. It's a noticeable difference over cheaper cards. I put it in my phone and plan to buy another one for my tablet.",5,Good deal!,1381449600,10-11-2013,393,0,0,price right memory card also read write fast noticeable difference cheap card put phone plan buy another one tablet
A2KJY8F5O1U5D6,B007WTAJTO,A. Felson,"[1, 2]","works great on my sprint htc evo 4g lte.  Formatted w/ fat32 so of course the maximum file size is 4gb meaning no full length hidef movies.  However, this isn't a problem;  I bought the card for putting a music library on my phone.Like all class 10 micro-sdhc cards, it does NOT do 10MB/s, but it's closer than any other class 10 card I've ever tried.  Most do 3-4MB/s.  Kingston 32GB did 7MB/s.  This card does about 8-9MB/s.Can't wait till 128GB and 256GB cards become available and affordable.",5,works great with htc evo 4g lte,1350259200,15-10-2012,784,1,2,work great sprint htc evo lte format fat course maximum file size mean full length hidef movie however problem buy card put music library phonelike class microsdhc card mb close class card ever try mb kingston mb card mbscant wait till card become available affordable
A1LP4NB5X34HF8,B007WTAJTO,A.Fenderson,"[3, 3]","**Update 6.24.14**My 128 GB card stopped allowing writes via any of my card-readers on a Windows PC--either when it was inside any of several full-size SD card adapters (with the write-protect tab in either position) or plugged directly into the microSD slot of the reader.  MicroSD cards have no write-protect tab, so I was quite surprised and worried by this.  After failing to find any workable solution by searching online, I finally put it in my Chromebook and created a new folder on it there, then stuck it back in my Windows PC and it no longer gave me a write-protect error.  If anyone has a similar problem, I'd recommend doing something similar by putting it in any other PC, laptop, camera, etc you have available and try writing to it there.----------------------------------------------This portion of my review is necessarily being written as an update to my original review of the 64 GB version of this card, since Amazon disallows multiple reviews for what they consider the same item.  This portion concerns the 128 GB version of this card:I don't need a fast card, so the speeds on this card were not that important, besides which my test PC is not exactly high-end. Therefore I didn't count off for the speed results I got below, using a USB 2.0 card adapter, but I thought they might be relevant to some readers. While the card did reach the Class-10 and/or UHS-I requirements, it came in at under 2/3 of the claimed ""read speeds up to 30 MB/s for fast file transfer.""  Then again, running on a second PC using a different USB 2.0 card reader, none of the speeds even hit 5 MB/s, so this seems to be highly system-dependent.I only just got the card this week, and so far it works on *select* SDXC-compatible devices and exFAT-compatible operating systems:  some SDXC-compatible devices, such as the Panasonic HDC-TM40, do not allow cards larger than 64 GB (for whatever reason); this was stated in the manual, and I've confirmed this card is recognized as broken/corrupt/unusable in that device, whereas 64 GB exFAT cards work fine.  The 128 GB works fine (with original exFAT formatting) in my Toshiba Excite 7.7 Android tablet, and (predictably) not at all in my non-SDXC-compatible Galaxy Note 2 (though it possibly would if reformatted to FAT32, since a 64 GB card in FAT32 works fine there).I'll update my review to reflect any problems, issues, etc that I notice in the coming days & weeks.-----------------------------------------------------------------------CrystalDiskMark 3.0.3 (C) 2007-2013 hiyohiyoCrystal Dew World : [url removed as per Amazon rules]-----------------------------------------------------------------------* MB/s = 1,000,000 byte/s [SATA/300 = 300,000,000 byte/s]Sequential Read : 18.694 MB/sSequential Write : 11.921 MB/sRandom Read 512KB : 18.502 MB/sRandom Write 512KB : 0.680 MB/sRandom Read 4KB (QD=1) : 3.339 MB/s [ 815.1 IOPS]Random Write 4KB (QD=1) : 1.581 MB/s [ 386.1 IOPS]Random Read 4KB (QD=32) : 3.151 MB/s [ 769.4 IOPS]Random Write 4KB (QD=32) : 1.564 MB/s [ 381.8 IOPS]Test : 1000 MB [G: 0.0% (0.0/119.1 GB)] (x5)Date : 2014/04/24 16:53:49OS : Windows XP Professional SP3 [5.1 Build 2600] (x86)-------------------------------------------------------------------------------------------------------------------------------The following is my original review of the 64 GB version of this card, published April 24, 2013:This is a high-quality card.  I've used it in a variety of devices, through multiple readers on different pcs, in an HD camcorder using a micro to full-sized SD adapter, and I've never once had a problem with it.  It even works at full capacity in *some* microSDHC-only devices once its reformatted to FAT32 (such as my SanDisk Clip+ FLAC player and supposedly even PSPs via a proper adapter, though I haven't yet tested my PSP).  I keep anticipating someone coming out with a card with equal or better capacity and speeds at a comparable price, but I haven't seen one yet.  If these were cheaper, I'd have several by now.Make sure your device can handle micro or full-sized SDXC cards, or is one of those rare gems that state they support only as high as SDHC but have been tested to work with SDXC cards such as this one once they've been manually reformatted to FAT32.",5,"128 GB and 64 GB versions great, but can't confirm speed claims outside of the Class ratings",1366761600,24-04-2013,593,3,3,update card stop allow write via cardreaders window pceither inside several fullsize card adapter writeprotect tab either position plug directly microsd slot reader microsd card writeprotect tab quite surprise worry fail find workable solution search online finally put chromebook create new folder stick back window long give writeprotect error anyone similar problem recommend something similar put laptop camera etc available try write therethis portion review necessarily write update original review version card since amazon disallow multiple review consider item portion concern version cardi need fast card speed card important besides test exactly highend therefore count speed result get use usb card adapter think might relevant reader card reach class andor uhsi requirement come claim read speed mb fast file transfer run second use different usb card reader none speed even hit mb seem highly systemdependenti get card week far work select sdxccompatible device exfatcompatible operate system sdxccompatible device panasonic hdctm allow card large whatever reason state manual confirm card recognize brokencorruptunusable device whereas exfat card work fine work fine original exfat format toshiba excite android tablet predictably nonsdxccompatible galaxy note though possibly would reformatted fat since card fat work fine thereill update review reflect problem issue etc notice come day weekscrystaldiskmark hiyohiyocrystal dew world url remove per amazon rule mb byte sata bytessequential read mbssequential write mbsrandom read mbsrandom write mbsrandom read mb iopsrandom write mb iopsrandom read mb iopsrandom write mb iopstest xdate window professional build xthe follow original review version card publish april highquality card use variety device multiple reader different pc camcorder use micro fullsized adapter never problem even work full capacity microsdhconly device reformatted fat sandisk clip flac player supposedly even psps via proper adapter though yet test psp keep anticipate someone come card equal good capacity speed comparable price see one yet cheap several nowmake sure device handle micro fullsized sdxc card one rare gem state support high sdhc test work sdxc card one manually reformatted fat
